filename,timestamp,posixtime,latitude,longitude,elevation,gps_type,geometry
127_SubZero__132540_T1HR1H.dat,2022-01-08 13:25:48.942,1641648348.942,-71.6139523,-8.4175475,99.84,4,POINT Z (-8.4175475 -71.6139523 99.84)
128_SubZero__132558.70_T1HR1H.dat,2022-01-08 13:26:07.639,1641648367.639,-71.6139427,-8.4175321,99.79,4,POINT Z (-8.4175321 -71.6139427 99.79)
129_SubZero__132617.60_T1HR1H.dat,2022-01-08 13:26:26.528,1641648386.528,-71.6139334,-8.4175169,99.83,4,POINT Z (-8.4175169 -71.6139334 99.83)
130_SubZero__132636.30_T1HR1H.dat,2022-01-08 13:26:45.243,1641648405.243,-71.6139235,-8.4175011,99.8,4,POINT Z (-8.4175011 -71.6139235 99.8)
131_SubZero__132655.10_T1HR1H.dat,2022-01-08 13:27:04.048,1641648424.048,-71.613914,-8.4174863,99.76,4,POINT Z (-8.4174863 -71.613914 99.76)
132_SubZero__132713.70_T1HR1H.dat,2022-01-08 13:27:22.639,1641648442.639,-71.613905,-8.4174723,99.76,4,POINT Z (-8.4174723 -71.613905 99.76)
133_SubZero__132732.30_T1HR1H.dat,2022-01-08 13:27:41.248,1641648461.248,-71.6138952,-8.4174577,99.71,4,POINT Z (-8.4174577 -71.6138952 99.71)
134_SubZero__132751.20_T1HR1H.dat,2022-01-08 13:28:00.152,1641648480.152,-71.613885,-8.4174423,99.65,4,POINT Z (-8.4174423 -71.613885 99.65)
135_SubZero__132810.20_T1HR1H.dat,2022-01-08 13:28:19.148,1641648499.148,-71.6138757,-8.4174271,99.65,4,POINT Z (-8.4174271 -71.6138757 99.65)
136_SubZero__132829.10_T1HR1H.dat,2022-01-08 13:28:38.049,1641648518.049,-71.6138664,-8.4174121,99.63,4,POINT Z (-8.4174121 -71.6138664 99.63)
137_SubZero__132848.10_T1HR1H.dat,2022-01-08 13:28:57.054,1641648537.054,-71.6138569,-8.4173969,99.63,4,POINT Z (-8.4173969 -71.6138569 99.63)
138_SubZero__132907.30_T1HR1H.dat,2022-01-08 13:29:16.249,1641648556.249,-71.6138475,-8.417383,99.7,4,POINT Z (-8.417383 -71.6138475 99.7)
139_SubZero__132926.60_T1HR1H.dat,2022-01-08 13:29:35.539,1641648575.539,-71.6138384,-8.4173698,99.71,4,POINT Z (-8.4173698 -71.6138384 99.71)
140_SubZero__132945.60_T1HR1H.dat,2022-01-08 13:29:54.549,1641648594.549,-71.61383,-8.417357,99.76,4,POINT Z (-8.417357 -71.61383 99.76)
141_SubZero__133004.10_T1HR1H.dat,2022-01-08 13:30:13.054,1641648613.054,-71.6138229,-8.4173457,99.8,4,POINT Z (-8.4173457 -71.6138229 99.8)
142_SubZero__133023.10_T1HR1H.dat,2022-01-08 13:30:32.059,1641648632.059,-71.6138138,-8.4173326,99.76,4,POINT Z (-8.4173326 -71.6138138 99.76)
143_SubZero__133041.70_T1HR1H.dat,2022-01-08 13:30:50.647,1641648650.647,-71.6138047,-8.4173197,99.74,4,POINT Z (-8.4173197 -71.6138047 99.74)
144_SubZero__133100.40_T1HR1H.dat,2022-01-08 13:31:09.346,1641648669.346,-71.6137948,-8.4173044,99.74,4,POINT Z (-8.4173044 -71.6137948 99.74)
145_SubZero__133119.20_T1HR1H.dat,2022-01-08 13:31:28.145,1641648688.145,-71.6137855,-8.4172906,99.73,4,POINT Z (-8.4172906 -71.6137855 99.73)
146_SubZero__133138_T1HR1H.dat,2022-01-08 13:31:46.940,1641648706.94,-71.6137763,-8.417276,99.73,4,POINT Z (-8.417276 -71.6137763 99.73)
147_SubZero__133200.40_T1HR1H.dat,2022-01-08 13:32:09.348,1641648729.348,-71.6137673,-8.4172614,99.74,4,POINT Z (-8.4172614 -71.6137673 99.74)
148_SubZero__133219.50_T1HR1H.dat,2022-01-08 13:32:28.452,1641648748.452,-71.6137581,-8.4172455,99.75,4,POINT Z (-8.4172455 -71.6137581 99.75)
149_SubZero__133238.40_T1HR1H.dat,2022-01-08 13:32:47.366,1641648767.366,-71.6137488,-8.4172312,99.69,4,POINT Z (-8.4172312 -71.6137488 99.69)
150_SubZero__133257.20_T1HR1H.dat,2022-01-08 13:33:06.155,1641648786.155,-71.6137391,-8.4172164,99.69,4,POINT Z (-8.4172164 -71.6137391 99.69)
151_SubZero__133316.20_T1HR1H.dat,2022-01-08 13:33:25.156,1641648805.156,-71.6137304,-8.4172019,99.68,4,POINT Z (-8.4172019 -71.6137304 99.68)
152_SubZero__133335.40_T1HR1H.dat,2022-01-08 13:33:44.340,1641648824.34,-71.6137213,-8.4171896,99.75,4,POINT Z (-8.4171896 -71.6137213 99.75)
153_SubZero__133354.30_T1HR1H.dat,2022-01-08 13:34:03.251,1641648843.251,-71.6137116,-8.4171752,99.75,4,POINT Z (-8.4171752 -71.6137116 99.75)
154_SubZero__133413.20_T1HR1H.dat,2022-01-08 13:34:22.149,1641648862.149,-71.6137017,-8.4171614,99.76,4,POINT Z (-8.4171614 -71.6137017 99.76)
155_SubZero__133432.70_T1HR1H.dat,2022-01-08 13:34:41.640,1641648881.64,-71.6136926,-8.4171483,99.72,4,POINT Z (-8.4171483 -71.6136926 99.72)
156_SubZero__133453.90_T1HR1H.dat,2022-01-08 13:35:02.852,1641648902.852,-71.6136842,-8.4171327,99.75,4,POINT Z (-8.4171327 -71.6136842 99.75)
157_SubZero__133513.30_T1HR1H.dat,2022-01-08 13:35:22.252,1641648922.252,-71.6136745,-8.4171197,99.7,4,POINT Z (-8.4171197 -71.6136745 99.7)
158_SubZero__133532.60_T1HR1H.dat,2022-01-08 13:35:41.558,1641648941.558,-71.6136651,-8.4171051,99.66,4,POINT Z (-8.4171051 -71.6136651 99.66)
159_SubZero__133551.60_T1HR1H.dat,2022-01-08 13:36:00.554,1641648960.554,-71.6136566,-8.4170923,99.64,4,POINT Z (-8.4170923 -71.6136566 99.64)
160_SubZero__133610.60_T1HR1H.dat,2022-01-08 13:36:19.555,1641648979.555,-71.6136475,-8.4170775,99.64,4,POINT Z (-8.4170775 -71.6136475 99.64)
161_SubZero__133629.40_T1HR1H.dat,2022-01-08 13:36:38.354,1641648998.354,-71.6136387,-8.4170634,99.68,4,POINT Z (-8.4170634 -71.6136387 99.68)
162_SubZero__133648.30_T1HR1H.dat,2022-01-08 13:36:57.259,1641649017.259,-71.6136298,-8.4170503,99.69,4,POINT Z (-8.4170503 -71.6136298 99.69)
163_SubZero__133707.20_T1HR1H.dat,2022-01-08 13:37:16.166,1641649036.166,-71.6136203,-8.417037,99.73,4,POINT Z (-8.417037 -71.6136203 99.73)
164_SubZero__133726.30_T1HR1H.dat,2022-01-08 13:37:35.257,1641649055.257,-71.6136107,-8.4170212,99.74,4,POINT Z (-8.4170212 -71.6136107 99.74)
165_SubZero__133745.20_T1HR1H.dat,2022-01-08 13:37:54.156,1641649074.156,-71.6136018,-8.4170085,99.8,4,POINT Z (-8.4170085 -71.6136018 99.8)
166_SubZero__133804.20_T1HR1H.dat,2022-01-08 13:38:13.163,1641649093.163,-71.6135923,-8.4169936,99.78,4,POINT Z (-8.4169936 -71.6135923 99.78)
167_SubZero__133823.20_T1HR1H.dat,2022-01-08 13:38:32.159,1641649112.159,-71.613583,-8.4169787,99.8,4,POINT Z (-8.4169787 -71.613583 99.8)
168_SubZero__133842_T1HR1H.dat,2022-01-08 13:38:50.963,1641649130.963,-71.6135738,-8.4169647,99.81,4,POINT Z (-8.4169647 -71.6135738 99.81)
169_SubZero__133900.70_T1HR1H.dat,2022-01-08 13:39:09.659,1641649149.659,-71.6135649,-8.416949,99.79,4,POINT Z (-8.416949 -71.6135649 99.79)
170_SubZero__133919.30_T1HR1H.dat,2022-01-08 13:39:28.256,1641649168.256,-71.6135557,-8.4169335,99.81,4,POINT Z (-8.4169335 -71.6135557 99.81)
171_SubZero__133938.10_T1HR1H.dat,2022-01-08 13:39:47.069,1641649187.069,-71.6135456,-8.4169172,99.81,4,POINT Z (-8.4169172 -71.6135456 99.81)
172_SubZero__133957_T1HR1H.dat,2022-01-08 13:40:05.959,1641649205.959,-71.6135366,-8.4169026,99.83,4,POINT Z (-8.4169026 -71.6135366 99.83)
173_SubZero__134015.80_T1HR1H.dat,2022-01-08 13:40:24.763,1641649224.763,-71.6135273,-8.4168876,99.84,4,POINT Z (-8.4168876 -71.6135273 99.84)
174_SubZero__134034.50_T1HR1H.dat,2022-01-08 13:40:43.457,1641649243.457,-71.6135183,-8.416874,99.84,4,POINT Z (-8.416874 -71.6135183 99.84)
175_SubZero__134053.10_T1HR1H.dat,2022-01-08 13:41:02.071,1641649262.071,-71.6135088,-8.4168599,99.83,4,POINT Z (-8.4168599 -71.6135088 99.83)
176_SubZero__134111.80_T1HR1H.dat,2022-01-08 13:41:20.761,1641649280.761,-71.6134986,-8.4168435,99.82,4,POINT Z (-8.4168435 -71.6134986 99.82)
177_SubZero__134130.40_T1HR1H.dat,2022-01-08 13:41:39.361,1641649299.361,-71.6134891,-8.4168274,99.82,4,POINT Z (-8.4168274 -71.6134891 99.82)
178_SubZero__134149.10_T1HR1H.dat,2022-01-08 13:41:58.059,1641649318.059,-71.6134791,-8.4168121,99.83,4,POINT Z (-8.4168121 -71.6134791 99.83)
179_SubZero__134207.90_T1HR1H.dat,2022-01-08 13:42:16.863,1641649336.863,-71.61347,-8.416798,99.86,4,POINT Z (-8.416798 -71.61347 99.86)
180_SubZero__134226.70_T1HR1H.dat,2022-01-08 13:42:35.664,1641649355.664,-71.6134605,-8.4167827,99.85,4,POINT Z (-8.4167827 -71.6134605 99.85)
181_SubZero__134245.40_T1HR1H.dat,2022-01-08 13:42:54.364,1641649374.364,-71.6134509,-8.4167687,99.84,4,POINT Z (-8.4167687 -71.6134509 99.84)
182_SubZero__134304.10_T1HR1H.dat,2022-01-08 13:43:13.072,1641649393.072,-71.6134412,-8.4167533,99.78,4,POINT Z (-8.4167533 -71.6134412 99.78)
183_SubZero__134323.10_T1HR1H.dat,2022-01-08 13:43:32.064,1641649412.064,-71.6134317,-8.4167385,99.74,4,POINT Z (-8.4167385 -71.6134317 99.74)
184_SubZero__134341.70_T1HR1H.dat,2022-01-08 13:43:50.666,1641649430.666,-71.6134239,-8.4167276,99.74,4,POINT Z (-8.4167276 -71.6134239 99.74)
185_SubZero__134633.50_T1HR1H.dat,2022-01-08 13:46:42.470,1641649602.47,-71.6134228,-8.4167262,99.74,4,POINT Z (-8.4167262 -71.6134228 99.74)
186_SubZero__134653.50_T1HR1H.dat,2022-01-08 13:47:02.467,1641649622.467,-71.6134146,-8.4167136,99.72,4,POINT Z (-8.4167136 -71.6134146 99.72)
187_SubZero__134713_T1HR1H.dat,2022-01-08 13:47:21.964,1641649641.964,-71.6134058,-8.4167015,99.72,4,POINT Z (-8.4167015 -71.6134058 99.72)
188_SubZero__134734_T1HR1H.dat,2022-01-08 13:47:42.974,1641649662.974,-71.6133973,-8.4166887,99.72,4,POINT Z (-8.4166887 -71.6133973 99.72)
189_SubZero__134753.50_T1HR1H.dat,2022-01-08 13:48:02.467,1641649682.467,-71.6133895,-8.4166763,99.72,4,POINT Z (-8.4166763 -71.6133895 99.72)
190_SubZero__134813.50_T1HR1H.dat,2022-01-08 13:48:22.470,1641649702.47,-71.6133809,-8.4166637,99.74,4,POINT Z (-8.4166637 -71.6133809 99.74)
191_SubZero__134833_T1HR1H.dat,2022-01-08 13:48:41.971,1641649721.971,-71.6133731,-8.4166533,99.76,4,POINT Z (-8.4166533 -71.6133731 99.76)
192_SubZero__134853.80_T1HR1H.dat,2022-01-08 13:49:02.760,1641649742.76,-71.6133645,-8.4166412,99.79,4,POINT Z (-8.4166412 -71.6133645 99.79)
193_SubZero__134915.10_T1HR1H.dat,2022-01-08 13:49:24.064,1641649764.064,-71.613356,-8.4166295,99.81,4,POINT Z (-8.4166295 -71.613356 99.81)
194_SubZero__134934.50_T1HR1H.dat,2022-01-08 13:49:43.469,1641649783.469,-71.6133506,-8.4166223,99.8,4,POINT Z (-8.4166223 -71.6133506 99.8)
195_SubZero__134954_T1HR1H.dat,2022-01-08 13:50:02.976,1641649802.976,-71.6133414,-8.4166105,99.77,4,POINT Z (-8.4166105 -71.6133414 99.77)
196_SubZero__135013.20_T1HR1H.dat,2022-01-08 13:50:22.174,1641649822.174,-71.6133317,-8.4165969,99.79,4,POINT Z (-8.4165969 -71.6133317 99.79)
197_SubZero__135032.20_T1HR1H.dat,2022-01-08 13:50:41.176,1641649841.176,-71.6133225,-8.4165842,99.76,4,POINT Z (-8.4165842 -71.6133225 99.76)
198_SubZero__135051.10_T1HR1H.dat,2022-01-08 13:51:00.081,1641649860.081,-71.6133136,-8.416573,99.74,4,POINT Z (-8.416573 -71.6133136 99.74)
199_SubZero__135110_T1HR1H.dat,2022-01-08 13:51:18.979,1641649878.979,-71.6133046,-8.4165598,99.72,4,POINT Z (-8.4165598 -71.6133046 99.72)
200_SubZero__135130.20_T1HR1H.dat,2022-01-08 13:51:39.179,1641649899.179,-71.6132953,-8.4165463,99.69,4,POINT Z (-8.4165463 -71.6132953 99.69)
201_SubZero__135149.70_T1HR1H.dat,2022-01-08 13:51:58.675,1641649918.675,-71.6132867,-8.4165337,99.66,4,POINT Z (-8.4165337 -71.6132867 99.66)
202_SubZero__135208.80_T1HR1H.dat,2022-01-08 13:52:17.778,1641649937.778,-71.6132781,-8.4165223,99.65,4,POINT Z (-8.4165223 -71.6132781 99.65)
203_SubZero__135228.20_T1HR1H.dat,2022-01-08 13:52:37.185,1641649957.185,-71.6132693,-8.4165104,99.63,4,POINT Z (-8.4165104 -71.6132693 99.63)
204_SubZero__135247.60_T1HR1H.dat,2022-01-08 13:52:56.570,1641649976.57,-71.6132602,-8.4164977,99.61,4,POINT Z (-8.4164977 -71.6132602 99.61)
205_SubZero__135308.50_T1HR1H.dat,2022-01-08 13:53:17.472,1641649997.472,-71.6132515,-8.4164863,99.56,4,POINT Z (-8.4164863 -71.6132515 99.56)
206_SubZero__135328.40_T1HR1H.dat,2022-01-08 13:53:37.377,1641650017.377,-71.6132425,-8.4164769,99.61,4,POINT Z (-8.4164769 -71.6132425 99.61)
207_SubZero__135348.10_T1HR1H.dat,2022-01-08 13:53:57.085,1641650037.085,-71.6132343,-8.4164634,99.58,4,POINT Z (-8.4164634 -71.6132343 99.58)
208_SubZero__135408_T1HR1H.dat,2022-01-08 13:54:16.984,1641650056.984,-71.6132263,-8.416451,99.56,4,POINT Z (-8.416451 -71.6132263 99.56)
209_SubZero__135428.50_T1HR1H.dat,2022-01-08 13:54:37.479,1641650077.479,-71.6132179,-8.416439,99.57,4,POINT Z (-8.416439 -71.6132179 99.57)
210_SubZero__135448.40_T1HR1H.dat,2022-01-08 13:54:57.372,1641650097.372,-71.6132094,-8.4164275,99.6,4,POINT Z (-8.4164275 -71.6132094 99.6)
211_SubZero__135508.20_T1HR1H.dat,2022-01-08 13:55:17.184,1641650117.184,-71.6132012,-8.4164158,99.62,4,POINT Z (-8.4164158 -71.6132012 99.62)
212_SubZero__135527.50_T1HR1H.dat,2022-01-08 13:55:36.480,1641650136.48,-71.6131926,-8.4164046,99.67,4,POINT Z (-8.4164046 -71.6131926 99.67)
213_SubZero__135546.30_T1HR1H.dat,2022-01-08 13:55:55.281,1641650155.281,-71.6131848,-8.4163957,99.65,4,POINT Z (-8.4163957 -71.6131848 99.65)
214_SubZero__135606.20_T1HR1H.dat,2022-01-08 13:56:15.179,1641650175.179,-71.6131761,-8.4163817,99.6,4,POINT Z (-8.4163817 -71.6131761 99.6)
215_SubZero__135629.10_T1HR1H.dat,2022-01-08 13:56:38.090,1641650198.09,-71.6131684,-8.4163665,99.68,4,POINT Z (-8.4163665 -71.6131684 99.68)
216_SubZero__135650.90_T1HR1H.dat,2022-01-08 13:56:59.884,1641650219.884,-71.6131609,-8.4163546,99.76,4,POINT Z (-8.4163546 -71.6131609 99.76)
217_SubZero__135711.20_T1HR1H.dat,2022-01-08 13:57:20.185,1641650240.185,-71.6131517,-8.4163442,99.76,4,POINT Z (-8.4163442 -71.6131517 99.76)
218_SubZero__135730_T1HR1H.dat,2022-01-08 13:57:38.987,1641650258.987,-71.6131422,-8.4163315,99.73,4,POINT Z (-8.4163315 -71.6131422 99.73)
219_SubZero__135748.90_T1HR1H.dat,2022-01-08 13:57:57.879,1641650277.879,-71.6131327,-8.4163189,99.67,4,POINT Z (-8.4163189 -71.6131327 99.67)
220_SubZero__135808.20_T1HR1H.dat,2022-01-08 13:58:17.188,1641650297.188,-71.6131243,-8.4163071,99.61,4,POINT Z (-8.4163071 -71.6131243 99.61)
221_SubZero__135827.80_T1HR1H.dat,2022-01-08 13:58:36.777,1641650316.777,-71.613116,-8.4162946,99.61,4,POINT Z (-8.4162946 -71.613116 99.61)
222_SubZero__135847.70_T1HR1H.dat,2022-01-08 13:58:56.677,1641650336.677,-71.6131074,-8.4162815,99.62,4,POINT Z (-8.4162815 -71.6131074 99.62)
223_SubZero__135907.60_T1HR1H.dat,2022-01-08 13:59:16.584,1641650356.584,-71.6130995,-8.4162712,99.63,4,POINT Z (-8.4162712 -71.6130995 99.63)
224_SubZero__135927_T1HR1H.dat,2022-01-08 13:59:35.989,1641650375.989,-71.6130911,-8.4162595,99.66,4,POINT Z (-8.4162595 -71.6130911 99.66)
225_SubZero__135946.60_T1HR1H.dat,2022-01-08 13:59:55.577,1641650395.577,-71.6130825,-8.4162459,99.65,4,POINT Z (-8.4162459 -71.6130825 99.65)
226_SubZero__140008.50_T1HR1H.dat,2022-01-08 14:00:17.488,1641650417.488,-71.6130742,-8.4162321,99.66,4,POINT Z (-8.4162321 -71.6130742 99.66)
227_SubZero__140034.60_T1HR1H.dat,2022-01-08 14:00:43.583,1641650443.583,-71.6130666,-8.4162224,99.72,4,POINT Z (-8.4162224 -71.6130666 99.72)
228_SubZero__140054.80_T1HR1H.dat,2022-01-08 14:01:03.790,1641650463.79,-71.6130579,-8.4162119,99.73,4,POINT Z (-8.4162119 -71.6130579 99.73)
229_SubZero__140114.10_T1HR1H.dat,2022-01-08 14:01:23.096,1641650483.096,-71.6130494,-8.4161996,99.73,4,POINT Z (-8.4161996 -71.6130494 99.73)
230_SubZero__140133.50_T1HR1H.dat,2022-01-08 14:01:42.483,1641650502.483,-71.6130406,-8.4161866,99.73,4,POINT Z (-8.4161866 -71.6130406 99.73)
231_SubZero__140152.80_T1HR1H.dat,2022-01-08 14:02:01.791,1641650521.791,-71.6130317,-8.4161731,99.72,4,POINT Z (-8.4161731 -71.6130317 99.72)
232_SubZero__140211.60_T1HR1H.dat,2022-01-08 14:02:20.592,1641650540.592,-71.6130233,-8.4161609,99.71,4,POINT Z (-8.4161609 -71.6130233 99.71)
233_SubZero__140231.10_T1HR1H.dat,2022-01-08 14:02:40.096,1641650560.096,-71.6130139,-8.4161473,99.67,4,POINT Z (-8.4161473 -71.6130139 99.67)
234_SubZero__140250.40_T1HR1H.dat,2022-01-08 14:02:59.376,1641650579.376,-71.6130049,-8.4161341,99.66,4,POINT Z (-8.4161341 -71.6130049 99.66)
235_SubZero__140309.50_T1HR1H.dat,2022-01-08 14:03:18.488,1641650598.488,-71.6129952,-8.416121,99.64,4,POINT Z (-8.416121 -71.6129952 99.64)
236_SubZero__140328.50_T1HR1H.dat,2022-01-08 14:03:37.492,1641650617.492,-71.6129859,-8.4161081,99.6,4,POINT Z (-8.4161081 -71.6129859 99.6)
237_SubZero__140347.70_T1HR1H.dat,2022-01-08 14:03:56.683,1641650636.683,-71.6129765,-8.4160932,99.58,4,POINT Z (-8.4160932 -71.6129765 99.58)
238_SubZero__140407.10_T1HR1H.dat,2022-01-08 14:04:16.096,1641650656.096,-71.6129678,-8.4160806,99.57,4,POINT Z (-8.4160806 -71.6129678 99.57)
239_SubZero__140427_T1HR1H.dat,2022-01-08 14:04:35.996,1641650675.996,-71.6129589,-8.4160681,99.57,4,POINT Z (-8.4160681 -71.6129589 99.57)
240_SubZero__140448_T1HR1H.dat,2022-01-08 14:04:56.990,1641650696.99,-71.6129498,-8.4160539,99.59,4,POINT Z (-8.4160539 -71.6129498 99.59)
241_SubZero__140508.10_T1HR1H.dat,2022-01-08 14:05:17.089,1641650717.089,-71.6129414,-8.4160424,99.64,4,POINT Z (-8.4160424 -71.6129414 99.64)
242_SubZero__140528.30_T1HR1H.dat,2022-01-08 14:05:37.291,1641650737.291,-71.6129331,-8.4160289,99.67,4,POINT Z (-8.4160289 -71.6129331 99.67)
243_SubZero__140549.90_T1HR1H.dat,2022-01-08 14:05:58.897,1641650758.897,-71.6129246,-8.4160162,99.71,4,POINT Z (-8.4160162 -71.6129246 99.71)
244_SubZero__140610.30_T1HR1H.dat,2022-01-08 14:06:19.292,1641650779.292,-71.6129163,-8.4160037,99.73,4,POINT Z (-8.4160037 -71.6129163 99.73)
245_SubZero__140632.20_T1HR1H.dat,2022-01-08 14:06:41.196,1641650801.196,-71.6129093,-8.4159929,99.78,4,POINT Z (-8.4159929 -71.6129093 99.78)
246_SubZero__140651.80_T1HR1H.dat,2022-01-08 14:07:00.798,1641650820.798,-71.6129014,-8.415979,99.85,4,POINT Z (-8.415979 -71.6129014 99.85)
247_SubZero__140711.20_T1HR1H.dat,2022-01-08 14:07:20.199,1641650840.199,-71.6128928,-8.415967,99.91,4,POINT Z (-8.415967 -71.6128928 99.91)
248_SubZero__140730.20_T1HR1H.dat,2022-01-08 14:07:39.199,1641650859.199,-71.6128838,-8.4159543,99.93,4,POINT Z (-8.4159543 -71.6128838 99.93)
249_SubZero__140748.90_T1HR1H.dat,2022-01-08 14:07:57.897,1641650877.897,-71.6128748,-8.4159407,99.9,4,POINT Z (-8.4159407 -71.6128748 99.9)
250_SubZero__140807.80_T1HR1H.dat,2022-01-08 14:08:16.790,1641650896.79,-71.6128651,-8.4159247,99.87,4,POINT Z (-8.4159247 -71.6128651 99.87)
251_SubZero__140826.70_T1HR1H.dat,2022-01-08 14:08:35.697,1641650915.697,-71.6128557,-8.4159087,99.82,4,POINT Z (-8.4159087 -71.6128557 99.82)
252_SubZero__140845.70_T1HR1H.dat,2022-01-08 14:08:54.696,1641650934.696,-71.6128463,-8.4158935,99.83,4,POINT Z (-8.4158935 -71.6128463 99.83)
253_SubZero__140904.50_T1HR1H.dat,2022-01-08 14:09:13.500,1641650953.5,-71.6128371,-8.415879,99.8,4,POINT Z (-8.415879 -71.6128371 99.8)
254_SubZero__140923.50_T1HR1H.dat,2022-01-08 14:09:32.500,1641650972.5,-71.6128283,-8.4158648,99.79,4,POINT Z (-8.4158648 -71.6128283 99.79)
255_SubZero__140942.80_T1HR1H.dat,2022-01-08 14:09:51.800,1641650991.8,-71.6128184,-8.4158499,99.81,4,POINT Z (-8.4158499 -71.6128184 99.81)
256_SubZero__141002.10_T1HR1H.dat,2022-01-08 14:10:11.109,1641651011.109,-71.6128093,-8.4158368,99.79,4,POINT Z (-8.4158368 -71.6128093 99.79)
257_SubZero__141021.30_T1HR1H.dat,2022-01-08 14:10:30.299,1641651030.299,-71.6127997,-8.4158221,99.78,4,POINT Z (-8.4158221 -71.6127997 99.78)
258_SubZero__141040.40_T1HR1H.dat,2022-01-08 14:10:49.390,1641651049.39,-71.6127903,-8.4158074,99.77,4,POINT Z (-8.4158074 -71.6127903 99.77)
259_SubZero__141059.90_T1HR1H.dat,2022-01-08 14:11:08.906,1641651068.906,-71.6127812,-8.4157938,99.75,4,POINT Z (-8.4157938 -71.6127812 99.75)
260_SubZero__141119.20_T1HR1H.dat,2022-01-08 14:11:28.205,1641651088.205,-71.6127731,-8.4157815,99.84,4,POINT Z (-8.4157815 -71.6127731 99.84)
261_SubZero__141140.70_T1HR1H.dat,2022-01-08 14:11:49.702,1641651109.702,-71.612764,-8.4157699,99.89,4,POINT Z (-8.4157699 -71.612764 99.89)
262_SubZero__141200_T1HR1H.dat,2022-01-08 14:12:09.009,1641651129.009,-71.6127548,-8.4157537,99.85,4,POINT Z (-8.4157537 -71.6127548 99.85)
263_SubZero__141219.40_T1HR1H.dat,2022-01-08 14:12:28.407,1641651148.407,-71.6127456,-8.4157402,99.86,4,POINT Z (-8.4157402 -71.6127456 99.86)
264_SubZero__141238.50_T1HR1H.dat,2022-01-08 14:12:47.509,1641651167.509,-71.612737,-8.4157275,99.88,4,POINT Z (-8.4157275 -71.612737 99.88)
265_SubZero__141257.40_T1HR1H.dat,2022-01-08 14:13:06.401,1641651186.401,-71.6127285,-8.4157148,99.88,4,POINT Z (-8.4157148 -71.6127285 99.88)
266_SubZero__141316.20_T1HR1H.dat,2022-01-08 14:13:25.209,1641651205.209,-71.6127191,-8.4156994,99.82,4,POINT Z (-8.4156994 -71.6127191 99.82)
267_SubZero__141334.90_T1HR1H.dat,2022-01-08 14:13:43.909,1641651223.909,-71.6127094,-8.4156842,99.82,4,POINT Z (-8.4156842 -71.6127094 99.82)
268_SubZero__141353.70_T1HR1H.dat,2022-01-08 14:14:02.705,1641651242.705,-71.6126993,-8.4156683,99.83,4,POINT Z (-8.4156683 -71.6126993 99.83)
269_SubZero__141412.50_T1HR1H.dat,2022-01-08 14:14:21.500,1641651261.5,-71.61269,-8.4156542,99.81,4,POINT Z (-8.4156542 -71.61269 99.81)
270_SubZero__141431.30_T1HR1H.dat,2022-01-08 14:14:40.306,1641651280.306,-71.6126806,-8.4156398,99.79,4,POINT Z (-8.4156398 -71.6126806 99.79)
271_SubZero__141450.20_T1HR1H.dat,2022-01-08 14:14:59.215,1641651299.215,-71.6126715,-8.4156261,99.77,4,POINT Z (-8.4156261 -71.6126715 99.77)
272_SubZero__141509.40_T1HR1H.dat,2022-01-08 14:15:18.398,1641651318.398,-71.6126623,-8.4156124,99.76,4,POINT Z (-8.4156124 -71.6126623 99.76)
273_SubZero__141528.10_T1HR1H.dat,2022-01-08 14:15:37.110,1641651337.11,-71.6126533,-8.415599,99.75,4,POINT Z (-8.415599 -71.6126533 99.75)
274_SubZero__141547.10_T1HR1H.dat,2022-01-08 14:15:56.117,1641651356.117,-71.6126433,-8.4155837,99.7,4,POINT Z (-8.4155837 -71.6126433 99.7)
275_SubZero__141606.20_T1HR1H.dat,2022-01-08 14:16:15.208,1641651375.208,-71.6126324,-8.4155677,99.64,4,POINT Z (-8.4155677 -71.6126324 99.64)
276_SubZero__141625.70_T1HR1H.dat,2022-01-08 14:16:34.711,1641651394.711,-71.6126235,-8.4155517,99.63,4,POINT Z (-8.4155517 -71.6126235 99.63)
277_SubZero__141644.60_T1HR1H.dat,2022-01-08 14:16:53.601,1641651413.601,-71.6126153,-8.4155392,99.63,4,POINT Z (-8.4155392 -71.6126153 99.63)
278_SubZero__141703.80_T1HR1H.dat,2022-01-08 14:17:12.810,1641651432.81,-71.6126067,-8.4155265,99.65,4,POINT Z (-8.4155265 -71.6126067 99.65)
279_SubZero__141722.70_T1HR1H.dat,2022-01-08 14:17:31.699,1641651451.699,-71.6125989,-8.415514,99.69,4,POINT Z (-8.415514 -71.6125989 99.69)
280_SubZero__141741.60_T1HR1H.dat,2022-01-08 14:17:50.612,1641651470.612,-71.6125902,-8.4154995,99.72,4,POINT Z (-8.4154995 -71.6125902 99.72)
281_SubZero__141800.30_T1HR1H.dat,2022-01-08 14:18:09.311,1641651489.311,-71.6125813,-8.4154852,99.7,4,POINT Z (-8.4154852 -71.6125813 99.7)
282_SubZero__141819.30_T1HR1H.dat,2022-01-08 14:18:28.312,1641651508.312,-71.612572,-8.4154694,99.69,4,POINT Z (-8.4154694 -71.612572 99.69)
283_SubZero__141838.30_T1HR1H.dat,2022-01-08 14:18:47.316,1641651527.316,-71.6125617,-8.4154547,99.68,4,POINT Z (-8.4154547 -71.6125617 99.68)
