filename,timestamp,NChirps,NAttenuators,SubBurstsInBurst,RF\_Attenuator,AF\_Gain,fc,B,T,fs,Temperature\_1,Temperature\_2,BatteryVoltage
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/543\_SubZero\_\_154321.50\_T1HR1H.dat,2022-01-08 15:43:27,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,37.0859,12.1091
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/544\_SubZero\_\_162317.60\_T1HR1H.dat,2022-01-08 16:23:23,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.2656,12.1494
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/545\_SubZero\_\_162337.20\_T1HR1H.dat,2022-01-08 16:23:43,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,26.9141,12.1051
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/546\_SubZero\_\_162356.10\_T1HR1H.dat,2022-01-08 16:24:02,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.4844,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/547\_SubZero\_\_162415.20\_T1HR1H.dat,2022-01-08 16:24:21,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.875,12.093
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/548\_SubZero\_\_162434.50\_T1HR1H.dat,2022-01-08 16:24:40,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.7422,12.093
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/549\_SubZero\_\_162454.10\_T1HR1H.dat,2022-01-08 16:25:00,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.1562,12.093
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/54\_SubZero\_\_130141.70\_T1HR1H.dat,2022-01-08 13:01:46,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.0937,12.2985
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/54\_SubZero\_\_184144.20\_T1HR1H.dat,2022-01-07 18:41:48,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,7.9453,12.1897
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/550\_SubZero\_\_162513.70\_T1HR1H.dat,2022-01-08 16:25:20,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.9375,12.093
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/551\_SubZero\_\_162533.10\_T1HR1H.dat,2022-01-08 16:25:39,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,22.2188,12.093
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/552\_SubZero\_\_162552.80\_T1HR1H.dat,2022-01-08 16:25:59,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,23.0078,12.097
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/553\_SubZero\_\_162612.10\_T1HR1H.dat,2022-01-08 16:26:18,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,23.9844,12.093
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/554\_SubZero\_\_162631.20\_T1HR1H.dat,2022-01-08 16:26:37,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,26.5234,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/555\_SubZero\_\_162653\_T1HR1H.dat,2022-01-08 16:26:59,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.0937,12.1011
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/556\_SubZero\_\_162711.10\_T1HR1H.dat,2022-01-08 16:27:17,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.2656,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/557\_SubZero\_\_162730.40\_T1HR1H.dat,2022-01-08 16:27:36,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.8516,12.097
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/558\_SubZero\_\_162749.60\_T1HR1H.dat,2022-01-08 16:27:55,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.6562,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/559\_SubZero\_\_162808.70\_T1HR1H.dat,2022-01-08 16:28:15,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,30.8281,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/55\_SubZero\_\_130200.40\_T1HR1H.dat,2022-01-08 13:02:05,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,30.2422,12.2985
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/55\_SubZero\_\_184203\_T1HR1H.dat,2022-01-07 18:42:07,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,6.7656,12.1978
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/560\_SubZero\_\_162827.70\_T1HR1H.dat,2022-01-08 16:28:34,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,31.2187,12.093
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/561\_SubZero\_\_162846.60\_T1HR1H.dat,2022-01-08 16:28:52,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,30.8281,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/562\_SubZero\_\_162906.70\_T1HR1H.dat,2022-01-08 16:29:13,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.2656,12.093
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/563\_SubZero\_\_162928.10\_T1HR1H.dat,2022-01-08 16:29:34,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.0937,12.1011
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/564\_SubZero\_\_162946.60\_T1HR1H.dat,2022-01-08 16:29:52,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.0937,12.093
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/565\_SubZero\_\_163005.30\_T1HR1H.dat,2022-01-08 16:30:11,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,26.1328,12.085
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/566\_SubZero\_\_163023.90\_T1HR1H.dat,2022-01-08 16:30:30,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,27.7031,12.085
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/567\_SubZero\_\_163042.90\_T1HR1H.dat,2022-01-08 16:30:49,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.0937,12.093
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/568\_SubZero\_\_163102.50\_T1HR1H.dat,2022-01-08 16:31:08,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.6562,12.097
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/569\_SubZero\_\_163121.60\_T1HR1H.dat,2022-01-08 16:31:27,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.6562,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/56\_SubZero\_\_130219.40\_T1HR1H.dat,2022-01-08 13:02:24,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.4609,12.3025
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/56\_SubZero\_\_184222.20\_T1HR1H.dat,2022-01-07 18:42:26,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,14.5938,12.1937
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/570\_SubZero\_\_163141.10\_T1HR1H.dat,2022-01-08 16:31:47,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.6562,12.097
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/571\_SubZero\_\_163159.90\_T1HR1H.dat,2022-01-08 16:32:06,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,31.6094,12.093
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/572\_SubZero\_\_163218.70\_T1HR1H.dat,2022-01-08 16:32:25,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,32.1953,12.085
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/573\_SubZero\_\_163237.70\_T1HR1H.dat,2022-01-08 16:32:44,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.5703,12.085
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/574\_SubZero\_\_163256.70\_T1HR1H.dat,2022-01-08 16:33:03,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,30.6328,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/575\_SubZero\_\_163315.50\_T1HR1H.dat,2022-01-08 16:33:21,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,30.6328,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/576\_SubZero\_\_163334.20\_T1HR1H.dat,2022-01-08 16:33:40,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,30.8281,12.0809
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/577\_SubZero\_\_163353\_T1HR1H.dat,2022-01-08 16:33:59,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.2656,12.085
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/578\_SubZero\_\_163412.40\_T1HR1H.dat,2022-01-08 16:34:18,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,32,12.093
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/579\_SubZero\_\_163431.40\_T1HR1H.dat,2022-01-08 16:34:37,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.6797,12.093
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/57\_SubZero\_\_130238.30\_T1HR1H.dat,2022-01-08 13:02:43,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.875,12.3025
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/57\_SubZero\_\_184241.70\_T1HR1H.dat,2022-01-07 18:42:46,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,8.9219,12.1978
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/580\_SubZero\_\_163450.20\_T1HR1H.dat,2022-01-08 16:34:56,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,30.6328,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/581\_SubZero\_\_163508.90\_T1HR1H.dat,2022-01-08 16:35:15,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.7422,12.085
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/582\_SubZero\_\_163527.70\_T1HR1H.dat,2022-01-08 16:35:34,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,27.5,12.085
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/583\_SubZero\_\_163546.70\_T1HR1H.dat,2022-01-08 16:35:53,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,26.3281,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/584\_SubZero\_\_163606.10\_T1HR1H.dat,2022-01-08 16:36:12,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,27.1094,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/585\_SubZero\_\_163625.10\_T1HR1H.dat,2022-01-08 16:36:31,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.7422,12.085
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/586\_SubZero\_\_163643.80\_T1HR1H.dat,2022-01-08 16:36:50,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,26.7187,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/587\_SubZero\_\_163702.50\_T1HR1H.dat,2022-01-08 16:37:08,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.7422,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/588\_SubZero\_\_163721.20\_T1HR1H.dat,2022-01-08 16:37:27,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.7422,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/589\_SubZero\_\_163740.30\_T1HR1H.dat,2022-01-08 16:37:46,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,27.7031,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/58\_SubZero\_\_130257.30\_T1HR1H.dat,2022-01-08 13:03:02,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.6562,12.2944
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/58\_SubZero\_\_184301.10\_T1HR1H.dat,2022-01-07 18:43:05,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,10.0938,12.2018
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/590\_SubZero\_\_163800\_T1HR1H.dat,2022-01-08 16:38:06,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,27.7031,12.0809
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/591\_SubZero\_\_163819.40\_T1HR1H.dat,2022-01-08 16:38:25,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,26.1328,12.089
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/592\_SubZero\_\_163838.50\_T1HR1H.dat,2022-01-08 16:38:44,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,27.5,12.085
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/593\_SubZero\_\_163854.20\_T1HR1H.dat,2022-01-08 16:39:00,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,26.3281,12.0648
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/594\_SubZero\_\_163913.10\_T1HR1H.dat,2022-01-08 16:39:19,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.9375,12.0769
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/595\_SubZero\_\_163932.20\_T1HR1H.dat,2022-01-08 16:39:38,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,26.9141,12.085
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/596\_SubZero\_\_163951.60\_T1HR1H.dat,2022-01-08 16:39:58,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.0937,12.0809
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/597\_SubZero\_\_164010.30\_T1HR1H.dat,2022-01-08 16:40:16,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.875,12.085
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/598\_SubZero\_\_164029.30\_T1HR1H.dat,2022-01-08 16:40:35,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.0937,12.0809
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/599\_SubZero\_\_164048.10\_T1HR1H.dat,2022-01-08 16:40:54,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.2891,12.0729
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/59\_SubZero\_\_130316.30\_T1HR1H.dat,2022-01-08 13:03:21,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,27.7031,12.2944
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/59\_SubZero\_\_184320.60\_T1HR1H.dat,2022-01-07 18:43:25,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,9.5078,12.1978
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/5\_SubZero\_\_124542.90\_T1HR1H.dat,2022-01-08 12:45:47,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,15.9609,12.3065
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/5\_SubZero\_\_182457.10\_T1HR1H.dat,2022-01-07 18:25:01,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,6.1797,12.1857
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/600\_SubZero\_\_164107.50\_T1HR1H.dat,2022-01-08 16:41:13,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.0937,12.0809
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/601\_SubZero\_\_164126.80\_T1HR1H.dat,2022-01-08 16:41:33,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,26.9141,12.0809
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/602\_SubZero\_\_164145.80\_T1HR1H.dat,2022-01-08 16:41:52,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.2891,12.0809
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/603\_SubZero\_\_164204.90\_T1HR1H.dat,2022-01-08 16:42:11,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,26.9141,12.085
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/604\_SubZero\_\_164224\_T1HR1H.dat,2022-01-08 16:42:30,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.2891,12.0769
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/605\_SubZero\_\_164242.80\_T1HR1H.dat,2022-01-08 16:42:49,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.875,12.0769
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/606\_SubZero\_\_164301.80\_T1HR1H.dat,2022-01-08 16:43:08,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.0703,12.0809
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/607\_SubZero\_\_164320.80\_T1HR1H.dat,2022-01-08 16:43:27,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,30.0469,12.0769
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/608\_SubZero\_\_164340.20\_T1HR1H.dat,2022-01-08 16:43:46,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.0703,12.0809
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/609\_SubZero\_\_164359.20\_T1HR1H.dat,2022-01-08 16:44:05,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.6797,12.0769
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/60\_SubZero\_\_130335.10\_T1HR1H.dat,2022-01-08 13:03:40,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.3516,12.2944
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/60\_SubZero\_\_184339.90\_T1HR1H.dat,2022-01-07 18:43:44,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,11.4609,12.2018
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/610\_SubZero\_\_164418.30\_T1HR1H.dat,2022-01-08 16:44:24,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.4609,12.0809
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/611\_SubZero\_\_164437.20\_T1HR1H.dat,2022-01-08 16:44:43,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,32.3906,12.0729
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/612\_SubZero\_\_164456.40\_T1HR1H.dat,2022-01-08 16:45:02,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,31.8047,12.0729
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/613\_SubZero\_\_164515.70\_T1HR1H.dat,2022-01-08 16:45:22,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,32.1953,12.0809
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/614\_SubZero\_\_164534.70\_T1HR1H.dat,2022-01-08 16:45:41,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.1797,12.0769
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/615\_SubZero\_\_164553.20\_T1HR1H.dat,2022-01-08 16:45:59,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,30.8281,12.0729
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/616\_SubZero\_\_164611.80\_T1HR1H.dat,2022-01-08 16:46:18,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,31.8047,12.0729
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/617\_SubZero\_\_164630.90\_T1HR1H.dat,2022-01-08 16:46:37,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,31.8047,12.0769
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/618\_SubZero\_\_164650\_T1HR1H.dat,2022-01-08 16:46:56,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,32.1953,12.0769
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/619\_SubZero\_\_164708.60\_T1HR1H.dat,2022-01-08 16:47:15,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.375,12.0769
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/61\_SubZero\_\_130353.70\_T1HR1H.dat,2022-01-08 13:03:58,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.1562,12.2944
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/61\_SubZero\_\_184358.70\_T1HR1H.dat,2022-01-07 18:44:03,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,15.5703,12.2018
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/620\_SubZero\_\_164727.10\_T1HR1H.dat,2022-01-08 16:47:33,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,32,12.0688
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/621\_SubZero\_\_164745.60\_T1HR1H.dat,2022-01-08 16:47:52,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.7422,12.0688
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/622\_SubZero\_\_164804.40\_T1HR1H.dat,2022-01-08 16:48:10,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,32,12.0769
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/623\_SubZero\_\_164823.20\_T1HR1H.dat,2022-01-08 16:48:29,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.5,12.0769
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/624\_SubZero\_\_164841.10\_T1HR1H.dat,2022-01-08 16:48:47,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.3047,12.0729
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/625\_SubZero\_\_164859.60\_T1HR1H.dat,2022-01-08 16:49:06,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,33.7656,12.0729
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/626\_SubZero\_\_164918.40\_T1HR1H.dat,2022-01-08 16:49:24,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.8906,12.0688
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/627\_SubZero\_\_164937.50\_T1HR1H.dat,2022-01-08 16:49:44,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.5,12.0688
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/628\_SubZero\_\_164956.70\_T1HR1H.dat,2022-01-08 16:50:03,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,36.5,12.0688
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/629\_SubZero\_\_165015.90\_T1HR1H.dat,2022-01-08 16:50:22,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,37.8672,12.0729
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/62\_SubZero\_\_130417\_T1HR1H.dat,2022-01-08 13:04:22,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.1562,12.3065
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/62\_SubZero\_\_184417.80\_T1HR1H.dat,2022-01-07 18:44:22,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,13.0313,12.1978
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/630\_SubZero\_\_165034.80\_T1HR1H.dat,2022-01-08 16:50:41,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,34.7422,12.0769
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/631\_SubZero\_\_165053\_T1HR1H.dat,2022-01-08 16:50:59,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,37.4766,12.0688
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/632\_SubZero\_\_171608.20\_T1HR1H.dat,2022-01-08 17:16:14,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,24.1797,12.1011
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/633\_SubZero\_\_171627.40\_T1HR1H.dat,2022-01-08 17:16:34,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,21.2422,12.0487
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/634\_SubZero\_\_171646.40\_T1HR1H.dat,2022-01-08 17:16:53,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,23.2031,12.0366
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/635\_SubZero\_\_171705.30\_T1HR1H.dat,2022-01-08 17:17:11,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.3516,12.0406
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/636\_SubZero\_\_171726.60\_T1HR1H.dat,2022-01-08 17:17:33,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.9375,12.0487
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/637\_SubZero\_\_171745.40\_T1HR1H.dat,2022-01-08 17:17:52,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,23.3984,12.0406
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/638\_SubZero\_\_171804.20\_T1HR1H.dat,2022-01-08 17:18:10,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,24.1797,12.0406
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/639\_SubZero\_\_171821.90\_T1HR1H.dat,2022-01-08 17:18:28,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.5469,12.0326
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/63\_SubZero\_\_130436.40\_T1HR1H.dat,2022-01-08 13:04:41,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.1562,12.2985
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/63\_SubZero\_\_184436.80\_T1HR1H.dat,2022-01-07 18:44:41,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,11.2656,12.1978
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/640\_SubZero\_\_171840.40\_T1HR1H.dat,2022-01-08 17:18:47,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,27.3047,12.0406
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/641\_SubZero\_\_171858.90\_T1HR1H.dat,2022-01-08 17:19:05,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,28.2891,12.0406
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/642\_SubZero\_\_171917.60\_T1HR1H.dat,2022-01-08 17:19:24,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,30.0469,12.0406
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/643\_SubZero\_\_171935.60\_T1HR1H.dat,2022-01-08 17:19:42,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.6562,12.0326
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/644\_SubZero\_\_171954.50\_T1HR1H.dat,2022-01-08 17:20:01,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.4609,12.0447
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/645\_SubZero\_\_172013\_T1HR1H.dat,2022-01-08 17:20:19,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,29.0703,12.0366
/Untouched/ApRES/HF/SD\_2\_DUMP/Survey/646\_SubZero\_\_172031.70\_T1HR1H.dat,2022-01-08 17:20:38,10,1,10,10,10,30000076.1636,20000152.2899,1,40000,0,25.1562,12.0447
